year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,trend_score,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2022,1,-0.34372867153785464,27.95837442920473,11.844383300288628,104.63356188750232,0.3301681750641356,1.2584715640140411,75.92840767248423,False,False,True,False,False,False,True,False,False,True,False,False
2019,7,0.8013572363555488,49.44014931425396,15.097375518357804,90.93876987387725,0.22923153430734022,0.25975638693745856,91.22574613164407,False,True,False,False,False,False,True,False,False,True,False,False
2017,7,1.4998267972288106,45.22354513301082,14.612159782561235,98.31544829381646,0.7082766970112181,-0.23356027201029736,98.6860379600667,False,True,False,False,False,False,True,False,False,False,False,True
2020,5,1.190524704955642,32.40726717073879,18.967198630521043,95.20807963133186,0.9223789339216119,0.8736605096994118,97.31571890509379,True,False,False,False,False,False,False,False,True,False,True,False
2022,12,-0.40485633234184776,44.447314840698944,8.199613576605497,94.38544133432904,0.5036189491541705,0.9064761001766741,74.25162350017659,False,False,True,False,False,False,False,False,False,False,False,True
2019,11,0.18425522240455336,45.18570498925484,10.87337949431108,97.99929923484392,0.7037481997659483,-0.5241716983237139,75.35757892003492,False,False,False,False,False,True,False,False,False,False,True,False
2025,1,-0.7820778736683621,40.750442901133,13.619557811691516,107.19913060971265,0.817232557184334,0.37898225857006895,73.37917177841514,False,False,True,False,False,False,False,False,False,False,False,False
2024,3,-0.9915503125746948,63.90005247163909,12.500677206730751,108.84535030659349,0.5874997060328968,-0.29431337433662763,75.2642675301805,True,False,False,False,False,False,False,False,True,False,False,True
2021,3,-1.1463009057286688,21.45647656860032,11.374728482102531,107.40964690472536,0.5454436483152929,-2.0085948022004048,30.299954917384603,True,False,False,False,True,False,False,False,False,False,False,True
2025,11,-0.4375733069841293,20.213015139335432,7.523699909179088,102.69083271302732,0.5057761730064234,0.4401064921133193,66.423629822978,False,False,False,False,False,False,False,False,True,False,False,True
2020,7,0.24960563101494201,50.04928676673638,14.00378075934626,97.93826750889875,0.6467605987968953,-1.2945221817905157,79.60170525804293,False,True,False,False,False,False,False,False,False,True,False,False
2018,9,-1.9118151597515047,51.44190784088459,10.715169172216552,81.13740003680034,0.7074449290058645,0.3282242093337605,55.765420213913956,False,False,False,False,False,False,True,False,False,False,False,True
2017,10,-0.046353702580765745,56.0632270402846,10.961883450158131,102.9412879462182,0.6331248830870526,-1.5353063021612068,68.30223192899236,False,False,False,False,True,False,False,False,False,False,True,False
2025,10,1.5160251245495246,41.91539737581359,13.914636749825261,81.7653462019289,0.6269433536470361,-0.719667077020741,90.75775163689306,False,False,False,False,False,True,False,False,False,False,False,True
2025,2,1.1219110690741252,36.231142923615025,11.377436827224816,84.6130617882159,0.5407834777825682,-0.4335988017356828,98.26598021467879,False,False,True,False,False,False,False,True,False,False,False,False
2023,2,-0.5851840765266658,49.89025800957579,10.92928239345813,98.70665875370442,0.2632681854869003,1.2017247703113458,75.99380956678863,False,False,True,False,False,False,False,True,False,False,False,True
2017,5,-1.396872909282786,43.37632796978006,7.81822039826008,102.11661795704399,0.7115889499761875,-0.5335150599859272,67.52778892310639,True,False,False,False,False,True,False,False,False,False,True,False
2019,5,0.4598303064648266,73.26607106983542,15.5159468774359,96.39132076936592,0.3187674784693274,-1.074970953608707,100.0,True,False,False,False,False,False,False,False,True,False,False,True
2017,9,-2.3174282502075,45.13659125112213,15.27740160616788,112.28424918875174,0.6614894155754479,0.3643450819935937,56.072028809296505,False,False,False,False,True,False,False,False,False,True,False,False
2017,2,1.1101541158826773,49.20222272424383,12.870882327136009,103.69681326014805,0.6860325969987319,-0.2169735887338547,88.92914720135363,False,False,True,False,False,False,False,False,False,True,False,False
2019,5,-0.2135874578832405,87.13127209396913,12.022477909131497,98.00473674563794,0.3447222211916693,0.790560560649339,100.0,True,False,False,False,True,False,False,False,False,False,False,True
2022,3,1.8313003205774008,47.0785965990397,11.365569720806493,111.09047956145436,0.44059585769107223,-1.0118799491645347,96.94386402030952,True,False,False,False,False,False,True,False,False,False,False,False
2017,3,-1.7269654855764658,58.34235297798636,11.376547974089778,112.52090678051273,0.9318654192501541,0.2108538821397784,78.63941931748828,True,False,False,False,False,False,False,True,False,False,False,True
2025,3,0.9181462252078333,59.6946415007953,10.924634266574317,104.10046954779736,0.5356931971835114,2.4695667967271864,100.0,True,False,False,False,False,False,True,False,False,True,False,False
2021,3,-0.10050883681419848,60.97102465577322,15.543109175717264,93.79793872194003,0.33036153842178667,-0.2392789590343433,93.23945182201523,True,False,False,False,False,False,False,False,False,True,False,False
2019,7,-0.33105053147208047,54.342308981168784,11.80734429398129,95.59783655182615,0.6941582631483474,0.18673040970062812,82.44496491505768,False,True,False,False,True,False,False,False,False,True,False,False
2021,5,-1.3698434652121445,52.90761191615764,16.766177803763362,88.4260902960533,0.41091846299682744,-1.6610402580376213,61.010950661066644,True,False,False,False,False,False,True,False,False,False,False,True
2024,6,0.5957479067117164,51.505014347556745,5.936538407422665,99.6606649615959,0.20430567595826288,-0.8529792879921535,75.06536800129587,False,True,False,False,False,False,True,False,False,False,False,True
2019,6,0.6761373847768578,41.3600914664934,12.977546311826746,91.59966846844374,0.6435585186483641,0.45972070204276977,83.22088106725666,False,True,False,True,False,False,False,False,False,False,False,True
2017,9,1.7851278019658896,54.88278204258903,16.43989965089649,97.36740184642785,0.3850087931590369,-0.32989774250221926,96.31259987441084,False,False,False,False,False,False,True,False,False,False,False,True
2017,11,1.0080502628605923,80.42968756136888,16.168719912653902,102.08480242444129,0.6078139016000389,0.6144329606007793,99.27665891037537,False,False,False,False,False,True,False,False,False,False,False,True
2024,7,-0.593895328955735,68.16022863445336,8.710357843980706,84.13033086396848,0.40371579314157446,0.42493868579659283,91.00596740622501,False,True,False,False,False,False,False,False,False,False,True,False
2018,8,-1.0038625836175148,54.55877033336955,14.95826914945067,89.8900698518301,0.6772967549685434,-1.3180294358777604,78.85011496699138,False,True,False,False,False,False,False,False,False,True,False,False
2022,9,-1.3684914335223863,62.837446971589856,5.65285800289997,95.9452155613174,0.5830296984290685,1.0153062826248176,67.13525904979997,False,False,False,False,False,False,False,False,False,True,False,False
2020,9,1.4732243456394702,36.96236136904022,20.179732343649817,99.57978105021462,0.08394245398738348,-1.2426849434224,81.94301489683815,False,False,False,False,False,False,False,True,False,True,False,False
2023,2,-0.778174284277866,46.09231768700422,17.782690795972975,96.04887360209514,0.6187622573268259,-0.764921905807427,80.66415940401389,False,False,True,False,False,False,False,False,True,False,False,True
2017,12,1.4802298689713072,64.21774766276083,10.176631982308702,97.83585654890898,0.4978483608825298,0.22948491553421296,100.0,False,False,True,False,False,False,True,False,False,True,False,False
2025,2,0.5250720408620666,72.30750790187287,3.209878772976265,94.35050243099553,0.8050091755943449,1.5670230080065792,89.28532467745536,False,False,True,False,False,False,False,False,True,False,False,True
2023,5,0.3299028815939605,38.43700741856933,7.157404367740207,88.40480126553099,0.6211374128228533,-1.0038763521274903,67.08738249754279,True,False,False,True,False,False,False,False,False,False,False,True
2021,8,-0.3068683125602983,42.74617535865264,17.18035714952089,95.72199378086641,0.6861084118755427,0.14768445341955216,100.0,False,True,False,True,False,False,False,False,False,True,False,False
2018,5,0.6606729130022508,82.72063690817805,12.998788100450284,98.29465180055756,0.4221026558162335,0.1560204688303409,99.53004320413264,True,False,False,True,False,False,False,False,False,True,False,False
2025,3,-0.015470762836802118,51.443918746534585,18.04139196849272,97.51687917115001,0.40778780485276667,0.6573599777724382,90.45164346711981,True,False,False,True,False,False,False,False,False,False,True,False
2019,12,-0.36921329146881043,77.35042959050568,4.795289466117671,100.89436735037162,0.5453831204090983,1.1840305496790888,84.96073445933092,False,False,True,False,False,False,False,True,False,False,False,True
2021,1,0.6960047866482002,53.102859759136884,15.587010646651727,103.35115656380158,0.48508909717710713,-0.40407526400193994,83.76701432435836,False,False,True,False,True,False,False,False,False,True,False,False
2020,3,-0.14397210922113055,53.692704234881525,7.480966285673876,105.45380981517336,0.7908416293978147,1.0118492412629496,96.28019798316257,True,False,False,False,True,False,False,False,False,False,False,True
2019,12,-0.7983347787388269,45.41763668510154,18.131224554434375,94.93159331590887,0.5224025694298011,1.3303217188263794,88.05005995803361,False,False,True,False,False,False,False,False,False,False,False,True
2020,9,0.5998267754606512,64.13832712265344,1.747525133173116,87.39362556864172,0.32953208500292896,1.7839591788715732,96.66528183181705,False,False,False,False,False,False,True,False,False,False,False,False
2018,2,-0.06398565562856524,70.36666325456,14.465980921816332,110.17277092582886,0.40103543553604115,0.5019232997216204,86.64654956957617,False,False,True,True,False,False,False,False,False,False,False,True
2017,10,0.4889100117578045,34.47496654788699,8.284243777511584,103.0835673248887,0.7237091952305208,0.15743691035263355,67.63156290119237,False,False,False,False,False,False,True,False,False,True,False,False
2019,12,-0.45385985835418646,44.713241716693446,12.994139148349479,92.36270119060849,0.5198936780326732,-0.4745844736148692,69.4227140838454,False,False,True,False,False,False,False,False,False,True,False,False
2018,2,-1.209121304680956,63.72617786561331,8.970820179143772,102.22164045193936,0.510271881769043,-1.4589867321496075,62.23158380451004,False,False,True,False,False,False,True,False,False,False,False,True
2020,5,1.7350739625142755,48.05677043323508,9.60973269708214,108.54395786614499,0.7408337624592034,-0.277953532658498,94.7557614674956,True,False,False,False,False,False,False,False,False,False,True,False
2024,6,1.5466114107635742,42.599217972001846,17.45443987419755,113.83341220191514,0.38534262600420255,0.11233773622650821,100.0,False,True,False,True,False,False,False,False,False,True,False,False
2018,2,0.8837849612619612,65.14313230804103,11.408566040799007,102.00488220926185,0.14766826628308055,-0.10949230243290681,86.44951010275271,False,False,True,True,False,False,False,False,False,False,False,False
2017,3,-0.3878106853742732,66.55179807068767,14.980378356389132,108.47736509879888,0.39648400365580444,0.5977179928148281,83.23778654669864,True,False,False,False,False,True,False,False,False,True,False,False
2017,3,-0.3003179731610725,43.25536863991792,14.462505110211781,90.32318342148221,0.5935760359383415,-1.4541732744065268,77.00722202343123,True,False,False,False,False,False,True,False,False,False,True,False
2021,3,1.3823274458964647,53.185497919819184,6.517388634633457,99.71277798722659,0.5050879263391439,-0.1819742702898053,90.605749780854,True,False,False,False,False,True,False,False,False,False,False,True
2019,5,-0.3538300375674132,31.872878061436506,12.006223468675298,97.31989880594945,0.26912266838480214,1.9947695091303101,69.49875658520406,True,False,False,False,False,True,False,False,False,True,False,False
2021,6,-0.6325560363472975,36.56778634281952,10.645244859031848,102.74055881363368,0.7328907156432791,0.9955987595022235,67.83373135805472,False,True,False,False,False,False,False,True,False,False,False,False
2017,3,1.8722346756364532,51.8624784820007,16.6838502909742,112.88955148348977,0.5794294502952008,0.6161901292127211,100.0,True,False,False,False,True,False,False,False,False,False,False,True
2019,4,-0.04767768161387231,50.47110181369765,8.624179730897358,101.99911515423406,0.6200226450484286,0.3906823750224901,76.11725026810112,True,False,False,False,True,False,False,False,False,True,False,False
2020,3,1.7684253285138456,35.496858624040485,12.781521317506005,92.49847408586498,0.6255298467610066,-0.3654318573986666,87.04961914081937,True,False,False,False,True,False,False,False,False,False,True,False
2020,10,-1.398391910690002,39.26039112911637,9.060887847354063,89.89249136092894,0.31626563574701894,-1.7540702517567133,54.00798607173581,False,False,False,False,False,False,False,False,True,True,False,False
2021,3,0.5181848827845018,34.02433445066661,14.88727779756216,113.16624050203151,0.6045182049573083,0.45712859041199905,91.0078159578226,True,False,False,False,False,False,False,True,False,False,False,False
2024,11,2.071082599216615,56.82589785369816,7.88231668957728,104.11034729908187,0.7133416809763612,-2.4484283162896685,83.96620321283929,False,False,False,False,True,False,False,False,False,False,False,False
2021,7,0.029750744658861888,20.485412049621498,9.529801110536521,103.58465077580045,0.7552558414667179,-0.32555586261277647,64.3791977313806,False,True,False,False,False,True,False,False,False,False,False,False
2024,10,-0.2640044922677962,34.82634155659706,16.65615198509634,97.25014889153464,0.6798273985023315,-0.003659189502331053,72.34192584659132,False,False,False,False,False,False,True,False,False,False,False,False
2021,8,-1.1677519175984197,22.055876782515185,13.567713675801492,102.14289427734275,0.6423633385465646,-0.4471904354070139,63.06428167072606,False,True,False,False,False,False,False,False,True,True,False,False
2019,4,1.0823430544352473,56.28530905786971,10.792740578710477,92.10432075098552,0.23726417234132552,2.1713830601352306,100.0,True,False,False,False,False,False,False,False,False,False,False,True
2019,8,-0.7701280826406874,22.958996749179477,11.332877450304212,103.09758684562921,0.5473117625000553,1.8243427851000615,77.20519272247138,False,True,False,False,False,False,False,False,False,False,False,True
2019,4,-0.09480855938998854,50.4759379780331,8.181725367434636,90.60103890740778,0.3778166171014397,1.032811733676764,83.42333950524733,True,False,False,False,False,False,False,False,True,True,False,False
2022,2,-1.2345022797926115,74.59286023621135,11.658086130043776,97.12569243977792,0.7807902187503446,-0.9253267660723773,76.85545451855138,False,False,True,True,False,False,False,False,False,False,False,False
2019,4,1.5568946000974326,75.10150971906353,5.08683576998563,94.85685481072476,0.7534683086278691,1.9214153269654546,100.0,True,False,False,False,False,False,True,False,False,True,False,False
2025,4,1.1548853107256827,22.911386462317683,17.031337792855428,73.9410588586674,0.37890481407036525,0.618969138823701,96.1957997116777,True,False,False,False,False,False,True,False,False,False,False,True
2021,2,-0.031584749213130925,54.47614402446433,13.664450658031637,97.22585098773274,0.5417239269329173,-0.9419796597530112,94.64886380599955,False,False,True,False,False,False,True,False,False,False,False,True
2024,1,-1.154148935586928,35.16543055429318,4.757001929155376,92.80906860429657,0.5947316998312793,0.03271691129624232,56.49561710739477,False,False,True,True,False,False,False,False,False,True,False,False
2023,12,1.535907049242632,32.10295946434613,10.483292979994179,98.31688092887373,0.7121424263480262,0.9585748535381327,94.55138344557798,False,False,True,False,False,False,True,False,False,False,False,False
2020,7,-0.36593172704714716,48.29795068414889,11.030367955003308,100.01378240385483,0.24838871502385845,-0.5988788406423085,57.10430289038202,False,True,False,False,False,False,False,False,True,False,False,True
2019,5,-1.1052048408175186,68.42436735399689,11.459251983837051,114.14345554385267,0.15226798350922627,0.14053255467279163,70.7928370178571,True,False,False,False,False,False,False,False,True,True,False,False
2023,12,-1.762118012472544,58.99488311330537,13.134219207164513,102.43767197726007,0.556866731951348,0.31647637718015914,58.5307136440223,False,False,True,False,True,False,False,False,False,False,False,False
2019,3,-0.6459651318937749,39.27288607275679,13.891690271554928,102.67290106386831,0.09434497197242259,-1.1008542015399994,55.00777954712178,True,False,False,True,False,False,False,False,False,False,True,False
2019,5,-1.4546381225299396,60.57550996115004,12.242687430921327,103.96491068175396,0.5785430337661717,-0.2700928477579016,94.0610542656925,True,False,False,False,False,False,False,False,False,False,False,True
2025,11,-0.6228208365228246,16.34437502177481,13.639781542658028,106.974468097929,0.6565973992448936,-1.0254625750431887,61.31821405011821,False,False,False,False,False,False,True,False,False,False,True,False
2021,8,0.7444087336977152,38.70581302350139,10.695843508165686,103.63423563083614,0.7724943834989992,0.8686680157067189,99.74145478235982,False,True,False,False,False,False,False,True,False,True,False,False
2017,5,-0.3754001639752333,37.64162682948124,7.329436405127774,102.25370419539296,0.43793771477392135,-0.908055425577215,77.06183891025059,True,False,False,False,False,False,True,False,False,False,False,False
2021,4,0.3556933821137109,51.17481037608397,11.09021883752863,105.68997534850514,0.5790126963043282,0.2918037041313899,100.0,True,False,False,False,False,False,True,False,False,False,False,True
2021,1,-0.7233346595322319,46.95758054510001,16.778488187082377,80.58692463335117,0.6672717711388584,-1.3901558183935978,75.46629299351702,False,False,True,False,False,False,False,False,False,True,False,False
2024,2,0.06516906636423135,47.87793359570173,9.472584397193348,116.7124126662306,0.3383703984854157,-1.13343688314131,84.46648096444314,False,False,True,False,False,False,True,False,False,True,False,False
2023,2,1.920900822086021,47.37920704840792,6.122182519233407,112.71783875770718,0.7147626035952878,-1.1818812091706816,87.2216772074162,False,False,True,False,False,True,False,False,False,False,False,True
2018,10,-0.3484860780268965,50.336108614836306,15.742269205419566,101.73708601487432,0.599381618540977,-0.2895751538800803,81.03890343964633,False,False,False,True,False,False,False,False,False,True,False,False
2018,8,0.38442943761965875,58.101964504373356,17.102697907242202,88.69594839672988,0.4410196604729542,0.1803816199704611,98.0300251160121,False,True,False,False,False,False,False,True,False,True,False,False
2022,6,-1.5655272274684384,52.23996539153574,13.254331122570067,109.68280345994356,0.5754485030006073,0.364755295191631,71.30326639288263,False,True,False,True,False,False,False,False,False,True,False,False
2017,10,1.5201061224168706,45.734722750931624,4.080304564707286,94.44898800748231,0.524919792667647,-1.7722351317102942,81.78380438091833,False,False,False,False,False,False,False,True,False,False,False,True
2019,2,-0.47720662894486526,56.026224197071734,4.535677530648918,104.27072813259949,0.6904133110446157,-0.16863938402966697,68.79891011354346,False,False,True,False,False,True,False,False,False,True,False,False
2018,3,1.050533649906501,62.391853154791455,11.061940085523961,89.73675518571628,0.4851171837735522,-0.750572109710102,97.58378979059555,True,False,False,False,False,False,False,True,False,False,False,True
2017,5,-0.12318029575890527,41.65961163916056,10.897926572328917,117.81125519178498,0.5908762888081948,0.534178492770258,86.43194016561806,True,False,False,False,True,False,False,False,False,False,True,False
2025,12,0.6115793650208063,49.10895903990986,9.62576621519322,88.46226590313104,0.43823230873240376,-0.26763633107926194,72.70728681574867,False,False,True,False,False,False,False,False,False,False,True,False
2017,8,0.6710124272110006,67.4285984456988,12.902204187404307,100.55188856253201,0.3811882890354882,-0.08083100561848665,100.0,False,True,False,False,False,False,False,False,True,False,False,True
2017,11,-0.452440339512717,33.458589840989646,8.967363419742494,83.02250228390805,0.5808759025437727,-0.7449489385030598,69.2058755033557,False,False,False,False,False,False,False,False,False,False,False,True
2025,3,1.091906435761852,77.07053294383915,18.030564758297654,99.67022038242942,0.3885818199366575,1.7246477095904997,100.0,True,False,False,False,False,False,True,False,False,False,False,True
2018,11,-0.7589848639930996,29.912675378906368,14.863990786676974,96.5977183588938,0.6941044524607882,-1.2835794232332018,65.76951299820846,False,False,False,False,False,False,False,False,False,True,False,False
2024,1,0.7779342200275429,44.81953083192895,9.698020182526058,109.09746715124773,0.6566018557918823,-0.39973399038889545,80.84674265773714,False,False,True,False,False,True,False,False,False,False,False,False
2017,3,-0.390205294166531,35.74715004685982,13.226818683734344,96.59696454726507,0.4122793978581004,0.10759845327296835,72.75934689191247,True,False,False,False,False,True,False,False,False,True,False,False
2018,7,0.3495579486320601,82.81890495304066,14.816732896086194,109.10898866277064,0.5884804777371728,-0.25136046221523034,80.80111919814946,False,True,False,False,True,False,False,False,False,False,False,True
2017,1,-0.46199300235426094,42.44974956729272,15.139513229985806,91.80703545929063,0.41145401793987707,-0.7639359827068721,87.06485468397898,False,False,True,False,False,False,False,False,True,False,False,True
2023,11,0.04997597470659558,42.48738265207201,15.064619146854044,97.74430717564205,0.26122369495569836,-1.8116835364114072,64.4267099133717,False,False,False,False,False,False,False,False,False,False,False,True
2022,11,-1.074693701691767,44.43876890090121,14.497107754259419,97.90470321663595,0.4424994698595334,-0.6915089508917581,66.8507524495619,False,False,False,False,True,False,False,False,False,False,False,False
2021,7,0.24755698468879414,51.43404211840925,12.223573326909325,103.96470604506334,0.5409429707309121,-0.9593848415011973,70.66742725377053,False,True,False,False,False,True,False,False,False,True,False,False
2019,4,0.044187834959585996,45.07337331643234,9.536214088107707,102.94699541125645,0.643853570484436,1.6792245927130354,76.50137976438961,True,False,False,False,False,False,False,True,False,True,False,False
2017,2,-0.5401535540724726,48.00669793066401,14.905167169269841,105.77780123938689,0.576906387484661,2.264695928598053,93.25430598364854,False,False,True,False,False,False,True,False,False,False,False,True
2022,8,-0.05502796639029617,0.0,15.43291408690727,102.13464482631791,0.7133814307050812,-0.05079167799560296,61.57811399972885,False,True,False,False,False,False,True,False,False,False,True,False
2019,7,0.1340044761679099,50.85739754002741,9.417518363483895,105.29051861290492,0.3733900891450167,-1.404756540299123,60.1316400200553,False,True,False,False,True,False,False,False,False,False,False,True
2022,10,-0.6163570532651123,50.26709932229967,10.929586472729646,92.8170885704549,0.4821942901758113,0.7380441057123723,80.28807511238105,False,False,False,True,False,False,False,False,False,False,False,False
2023,8,-0.12875857572966917,65.5785319611859,16.02459146633836,103.11038933504987,0.8459860063179385,-0.9810764913178983,76.4581484009629,False,True,False,False,False,False,False,True,False,False,True,False
2024,2,-1.005551940894921,69.63591422419103,11.662781337036161,112.86564741956545,0.2024055904688516,-0.5491710535946662,68.19504800471775,False,False,True,True,False,False,False,False,False,True,False,False
2021,2,2.3457330389610074,47.18437907912304,15.77520682483297,86.56005786089922,0.46864822493332103,-0.6288495611832894,100.0,False,False,True,False,False,False,False,True,False,False,True,False
2017,10,1.059118660208185,62.243436225109335,12.083390760331284,103.91206363975142,0.3571310894027233,-0.5005056602039589,68.09498423061672,False,False,False,False,False,True,False,False,False,False,False,True
2019,2,0.2730941056315511,33.476468293327905,7.569352130596797,105.41423822350494,0.5148282872342659,-0.35472025149075065,71.57598549704338,False,False,True,False,False,False,True,False,False,False,False,False
2024,12,1.172112927476695,61.51013514044157,8.376141877573241,111.68949101977347,0.47179945226149905,-1.313501949329265,85.36296941614636,False,False,True,False,False,False,True,False,False,False,False,True
2021,2,-1.9792524766837778,41.41286301298135,11.655569762266225,105.80837546632168,0.658387978856215,-0.7020136616597602,55.176773941562686,False,False,True,False,False,False,True,False,False,True,False,False
2022,9,-2.557679737834006,32.22953797804918,10.400418177351677,100.80252753726967,0.5959937186937109,1.019944247863435,64.82462828407245,False,False,False,False,False,False,False,False,False,False,False,True
2021,12,-0.3992910617499062,47.21616982693924,17.52809030031946,103.44058556408031,0.3149888370561496,-0.03355694037415523,76.81998084680856,False,False,True,False,True,False,False,False,False,False,False,True
2018,6,-1.378564143602109,71.00708670796669,7.712208984861613,94.11969732350927,0.44413082682776434,0.12531384148877067,68.04939866822899,False,True,False,False,False,True,False,False,False,False,False,True
2025,1,-0.23660552444832925,52.715083050962704,15.371604085698651,96.89625542113804,0.5499789311573765,-2.2322481303512967,68.00806278977873,False,False,True,False,True,False,False,False,False,False,False,True
2023,11,0.20565664059489883,72.4473222151757,27.911121677135377,89.31437728238404,0.6830885591270226,0.9477836585238427,100.0,False,False,False,False,True,False,False,False,False,True,False,False
2025,3,0.9204144983406113,38.76900929276294,11.113962670981397,111.89623611475379,0.9879321312423868,-0.6855198901631185,76.77718489479565,True,False,False,True,False,False,False,False,False,True,False,False
2024,7,-1.1382639842752136,65.71776656821984,4.528924973282415,103.60125855160676,0.6765032420119751,1.1239685543676947,78.16222147805958,False,True,False,True,False,False,False,False,False,False,False,True
2019,12,0.3996306861600717,40.21759944144582,9.368892623344962,92.67110031740309,0.36775001430109266,0.15427480419769662,86.72372071189702,False,False,True,False,False,False,False,False,False,False,True,False
2019,9,0.014389693152232522,53.37993007233805,12.001376502966439,102.17085570130068,0.5331078540281446,-0.5620534290453252,70.58258858291822,False,False,False,False,False,True,False,False,False,False,True,False
2019,1,0.34750930993308465,53.25024242989122,9.011565406196137,109.27478167995466,0.5825757151060856,-1.6777895955511803,73.98459966544853,False,False,True,True,False,False,False,False,False,False,False,True
2025,10,-0.5197719507535998,59.922376008862585,17.56553349008073,107.94233860363508,0.45650964333816624,2.174845957428076,84.7568681280972,False,False,False,True,False,False,False,False,False,True,False,False
2022,2,1.38313513986212,53.761109298669915,15.258750345605264,92.57889109466879,0.6346464050682179,0.803247273047384,100.0,False,False,True,False,False,False,False,False,False,False,False,False
2021,9,-0.10350864842972622,38.91223193267274,10.36813971748254,74.92928947296362,0.14115212408791245,0.8630743996890041,86.27322657058215,False,False,False,False,False,False,False,False,False,False,False,False
2025,8,1.7741822235037688,63.204604281388455,10.675199960188552,103.16308867917104,0.6495669318390399,1.8188277054526254,91.18470447073099,False,True,False,True,False,False,False,False,False,True,False,False
2022,4,-0.7903886536822237,75.97484891488091,8.500891727620726,92.90504294529413,0.464250263962515,0.2240870122288612,79.90948328903106,True,False,False,True,False,False,False,False,False,False,False,False
2025,6,0.7428273399555535,41.24294866615823,11.60974311178766,104.978620047844,0.5302530582948056,1.352400051381753,97.64145691538516,False,True,False,False,False,False,True,False,False,False,False,True
2025,2,-0.05966848056052859,22.471518853324515,9.549135301333234,107.60216310668993,0.81383012902477,-0.4785752577468287,66.76120288185705,False,False,True,False,False,True,False,False,False,False,False,True
2017,12,-0.32774241666676374,57.48979352530683,11.908515829493716,108.90906488930706,0.32292690839039406,0.7375785328332071,74.37387491249463,False,False,True,False,False,False,False,False,True,False,False,False
2020,3,0.6323153404675466,45.032294089217764,10.22307067253233,113.95792388782826,0.5990894701486895,-0.630096707424706,77.63304234830001,True,False,False,False,False,False,True,False,False,True,False,False
2023,4,-0.29917347918958953,48.03345716067055,5.766500790088473,109.89085534461843,0.6929058842211605,-0.5038587954843133,75.4587547384293,True,False,False,False,False,False,False,True,False,False,False,False
2024,7,-2.661965337157328,58.34266633596518,1.7909138355303602,113.99639063027217,0.5806605624915342,0.09700057545427611,50.610611041733726,False,True,False,False,False,False,True,False,False,False,False,True
2018,9,-3.0628681231743076,43.154113552616025,12.94339677458654,111.03248274588265,0.2594453850063684,-1.2673989099597236,44.631058851988215,False,False,False,False,True,False,False,False,False,False,False,True
2019,7,1.272422160284049,45.96722042984493,1.6886168220058566,111.72974059217734,0.7930713929142389,0.3294242223746807,87.06098733546338,False,True,False,False,False,True,False,False,False,False,False,True
2021,7,1.2302584578796958,48.49820724595121,11.374348801230427,99.67305488561782,0.5119562709268559,-0.3119582098742691,86.63942831602645,False,True,False,False,False,False,True,False,False,False,False,True
2024,7,1.8873409462559467,72.04630906977525,7.840412188942281,89.68538855014098,0.4550426469859549,-1.9875606327876807,100.0,False,True,False,False,False,False,False,False,True,False,False,True
2018,11,-0.017528248282177424,50.451044061703726,13.577798819480137,119.8581620358593,0.49411308120527453,-0.45766188575892325,69.05994452928556,False,False,False,False,False,True,False,False,False,True,False,False
2022,5,-1.2926348019978913,31.4648962877756,13.14110516469578,100.50362348172816,0.48121364961899504,-0.3450547031533927,74.04564613540869,True,False,False,False,False,False,False,False,True,True,False,False
2019,10,-0.41958384265100146,32.06182278288327,8.768691997680438,109.82966451179388,0.33576765890504034,0.8528364648382424,80.46310837819699,False,False,False,False,False,False,False,False,False,False,False,False
2018,10,0.011424515361312802,52.088448824894016,2.891012511408709,95.59780135180623,0.5796911054939173,0.28519795249377733,88.90801455823737,False,False,False,False,False,False,False,True,False,True,False,False
2021,12,-1.0070382242851093,33.05857998963532,5.8054252082098685,107.71137954036512,0.4424980585754799,1.4474723670231473,63.114084315480206,False,False,True,False,False,False,False,False,True,False,False,True
2020,11,1.6485747229738668,26.56544769613759,13.37811363394762,80.44029339968027,0.6707598889869694,0.5201095956248266,100.0,False,False,False,False,True,False,False,False,False,False,False,False
2022,10,2.239502879643737,59.533039864010156,6.020941229860755,96.71645287199237,0.6431671888507325,-0.5539610702342861,99.65527746618135,False,False,False,False,False,False,False,False,False,False,False,True
2019,3,0.47828070073017764,60.26747604302967,10.284806743340457,99.21271133286169,0.8426204941174859,-0.05835936047652984,93.92111141449166,True,False,False,True,False,False,False,False,False,False,False,False
2024,10,-0.010863746698195903,44.4779519915922,17.90995464016646,103.70087014644149,0.5119060341929176,-0.34804803691154235,78.90025632686357,False,False,False,False,True,False,False,False,False,False,False,True
2017,9,-1.2949669784744322,54.404889367275636,14.617769952075134,108.57619741280887,0.4054150448119331,0.48797285611316915,65.06063205627471,False,False,False,False,False,False,False,False,True,True,False,False
2024,4,1.5464338961560513,52.82182466293251,12.691441447964591,91.24685662695748,0.2854463796725114,0.059822147463227435,100.0,True,False,False,False,False,True,False,False,False,False,True,False
2017,9,0.07630681084904649,59.03629078953628,12.101393446798388,105.27974551136163,0.9448018094934664,-0.628559633958922,82.36007009422369,False,False,False,False,False,False,False,False,False,True,False,False
